26,1087
135,407
282,46
410,727
96,37
1377,92
14,109
11,130
33,98
41,219
1,1036
48,869
574,1572
275,200
94,589
37,21
9,1352
198,421
20,2100
30,600
781,433
36,7
9,9
86,3
1708,573
1059,179
0,2
212,13
3202,319
20,3
30,42
635,229
21,1413
11,400
1,95
55,13
2,345
3,19
39,978
503,205
52,30
386,238
243,180
347,1088
1245,455
218,18
157,188
97,584
38,814
176,8
76,414
1930,66
600,23
58,15
54,1268
147,981
181,36
804,111
153,132
8,80
525,1412
1427,71
73,789
62,59
37,3
54,3
45,478
31,34
8,1572
392,177
850,81
682,48
41,64
4,256
73,99
149,1634
77,122
13,4235
0,750
708,20
55,101
83,303
1317,223
439,87
1477,1918
549,1317
781,9
383,2283
1700,43
7,46
7,431
1222,299
2713,35
257,12
1089,7
717,426
1543,533
240,56
7,2084
175,611
43,1012
78,118
380,64
256,44
3728,956
1294,407
796,23
1706,611
953,440
171,18
76,380
14,43
139,268
64,0
138,171
7,2693
10,191
52,31
42,55
20,275
174,5
1140,101
109,4
584,1608
175,32
682,448
63,131
52,1531
347,75
1478,815
33,121
383,142
682,1088
1932,117
1140,7
383,2613
225,1583
635,262
48,79
827,2377
57,15
197,71
74,3144
217,1431
0,36
275,132
350,10
75,8
198,30
19,17
1478,1021
222,4
141,1087
1797,1035
1543,4
54,56
528,70
210,369
133,44
953,21
275,27
336,1138
145,348
449,818
392,71
468,0
850,559
9,347
240,316
217,15
964,435
13,111
42,400
32,25
1236,42
22,345
58,61
1084,658
707,1099
968,82
1059,83
1054,290
144,1248
48,56
44,603
1473,943
732,16
54,113
745,223
97,645
70,522
14,527
1006,120
66,47
54,586
45,1891
2713,7
0,25
17,64
41,229
20,20
84,553
73,69
1305,59
175,448
940,37
171,205
3,6
32,565
64,379
536,98
1,34
30,68
389,4
39,1531
2310,8
595,200
58,55
288,113
30,19
435,379
120,209
73,1430
218,56
1007,34
135,2809
29,29
153,584
60,663
626,47
184,557
1384,1035
612,284
45,971
134,426
76,9
65,81
123,66
20,549
97,705
1384,0
3,61
614,1634
18,4
47,102
113,814
600,3
7,10
64,23
2611,64
144,1034
8,50
22,869
26,9
79,5
45,31
682,92
1590,124
76,407
3202,151
429,735
175,67
2157,49
1073,81
157,25
195,69
925,12
656,232
474,223
804,219
1022,1248
42,1538
84,260
37,20
589,42
149,67
18,3156
1892,15
140,162
31,113
202,2101
199,1
1706,48
480,519
12,35
912,386
429,319
175,268
1,171
109,2346
30,1427
135,503
3,407
2220,38
15,63
20,1
44,2542
67,53
73,1687
134,663
784,7
632,351
41,18
3,27
21,19
145,407
89,10
589,75
83,433
584,39
1797,66
374,56
1624,54
40,14
579,7
31,35
1317,525
1936,351
63,181
11,2313
145,146
745,260
172,92
1742,2454
499,15
635,383
17,196
21,319
222,509
11,15
392,706
579,61
732,26
27,2084
36,435
1,125
4,1085
38,237
7,1288
44,4
468,996
12,178
54,386
34,516
226,89
56,275
781,320
365,1138
804,1687
40,380
796,63
7,45
102,196
5,21
12,145
84,9
3728,303
32,828
2110,116
192,509
878,119
1294,7
52,132
578,83
10,200
286,191
33,54
80,50
0,1157
3,472
56,380
44,421
393,65
717,177
490,35
54,348
1006,118
135,31
7,4
68,14
193,61
243,1248
1044,678
2,64
55,1583
1303,87
42,93
665,70
139,2533
37,417
8,210
14,379
80,1088
76,810
0,278
293,54
157,111
1377,9
97,5
193,1891
58,12
551,978
578,144
226,58
3728,39
145,28
153,15
1477,1208
183,980
243,20
106,288
5,11
45,85
70,1946
1939,177
574,125
66,196
41,30
120,727
48,1085
63,902
20,612
1077,618
997,810
717,43
665,10
1059,75
17,152
496,1087
138,1634
1044,64
548,268
7,40
47,2100
102,37
979,30
212,35
225,52
2652,263
8,59
12,2693
574,297
481,37
26,431
584,297
31,789
20,607
4,31
781,1288
217,673
22,45
14,122
15,59
54,15
44,130
40,27
984,422
14,1572
20,82
12,533
354,32
15,3
37,49
145,9
174,1021
372,46
43,80
10,177
5,4
1245,3
21,130
1054,3
997,0
1007,23
29,42
525,83
10,409
70,431
319,237
37,2
461,14
12,1572
22,3
73,29
238,268
1317,724
77,525
1009,393
0,350
72,727
54,956
556,1946
127,553
1009,0
781,256
1624,21
217,1692
54,262
58,514
98,1572
24,263
409,2542
13,292
935,4235
15,41
346,305
549,179
20,155
14,18
33,1283
47,440
7,46
221,120
11,750
1700,83
781,1735
159,19
175,623
879,691
98,316
410,58
237,196
41,22
251,32
1294,380
1204,43
240,2454
135,1307
68,13
5,565
614,598
73,113
14,2533
1477,49
251,351
199,440
225,196
603,991
73,15
1708,148
979,130
44,40
2825,706
83,23
286,379
37,146
2,750
219,978
171,81
141,444
17,980
30,191
36,409
31,31
35,10
1590,26
21,2
130,1613
1930,2346
481,1427
1073,549
31,87
111,292
380,16
138,6
850,678
600,1213
174,735
7,4
714,272
35,21
2110,9
267,119
1482,2100
139,600
1337,844
336,7
21,47
177,1608
5,414
210,1613
26,131
225,28
79,25
45,2035
1216,23
212,38
4,426
275,581
64,27
1,132
562,7
74,263
504,1400
1313,513
86,520
98,520
45,92
1766,180
42,43
24,379
21,26
66,2
141,11
77,3
10,5
503,32
1932,943
267,4
27,18
55,40
64,2313
389,152
543,426
953,1412
20,25
25,478
297,1113
45,943
78,42
1575,35
386,2047
1742,116
657,16
240,1162
1700,1213
1089,127
58,2688
2597,36
12,38
60,61
127,15
516,64
77,19
58,238
672,256
219,673
68,789
1224,848
78,662
64,981
350,263
309,31
721,455
556,61
184,9
410,75
221,21
796,27
282,345
574,956
0,1317
1932,586
1142,8
77,40
54,99
1,1268
536,589
827,7
504,1431
3202,41
205,7
86,3144
31,1352
2611,2688
47,611
14,7
3,15
1543,25
2,290
86,818
0,162
439,30
37,196
9,727
94,380
16,417
1592,2
11,129
1930,2
212,4
461,0
78,3
708,299
33,191
0,573
62,101
5,1390
96,122
656,1307
24,0
13,1352
372,784
29,981
3,1317
5,1538
48,828
309,260
55,98
46,45
208,79
76,4
21,109
15,12
159,37
17,1390
319,42
823,1012
109,350
147,178
147,3382
1305,46
1245,305
1022,2211
16,5
293,305
39,98
111,414
595,446
503,7
1448,59
935,3
40,202
707,598
12,130
1313,101
1892,29
74,64
192,784
702,86
147,612
89,196
721,49
181,18
491,446
1,266
43,1629
158,1161
1216,658
474,495
177,421
505,487
974,268
76,3382
218,565
2597,2693
1836,471
209,61
857,25
7,446
13,844
11,479
19,10
968,727
1482,34
793,2693
183,573
0,46
1427,116
36,1692
10,348
130,32
37,101
2652,1317
632,1413
113,455
297,153
106,503
1727,2
175,155
1448,32
288,618
409,2211
60,2143
52,4235
176,188
8,64
543,2
505,52
365,132
127,35
9,46
29,2143
175,1087
76,87
238,95
18,260
1255,31
187,814
13,209
1427,3
2157,662
626,1208
0,101
77,1918
184,12
784,46
529,121
516,45
12,43
1,127
12,1162
240,1161
404,383
76,407
52,256
158,188
147,444
1089,1430
1222,190
347,802
805,27
11,941
14,37
404,19
1876,68
1066,376
979,124
435,25
55,153
354,64
20,991
37,21
4,479
48,278
237,1413
1477,923
34,1113
79,351
984,1572
37,25
76,7
979,292
84,1009
847,138
35,1035
98,2613
50,129
480,1608
210,565
925,58
1337,1735
26,95
111,522
4,2035
974,721
603,326
11,645
1836,43
429,0
162,581
5,902
17,3
79,312
0,848
805,81
240,1400
147,81
31,43
15,42
1255,36
74,2047
372,815
237,13
73,515
140,446
1477,49
52,3156
172,1248
48,16
15,20
209,1268
52,43
4,299
77,115
84,2247
73,142
393,2247
21,375
226,144
1876,32
2597,923
528,151
175,1099
12,391
1222,22
52,478
145,53
105,320
58,177
240,118
127,131
55,131
181,59
1939,34
626,191
133,1157
347,44
98,171
26,232
257,557
187,58
64,1234
85,320
41,43
18,42
22,559
11,31
41,130
1706,109
66,2377
2825,721
2,3
57,433
793,391
5,533
285,4
1827,17
2220,5
1084,303
84,148
891,1229
509,30
29,81
490,1
202,89
682,1095
1827,43
29,303
1,292
7,130
1708,513
551,375
1797,448
11,312
41,18
19,516
953,26
162,70
372,233
1727,36
1957,93
449,448
176,10
499,117
33,1317
548,348
36,4
1140,54
19,2809
11,1748
42,1159
7,9
912,472
1592,996
7,589
198,1071
15,38
70,52
48,272
2166,7
702,1012
210,514
24,426
77,611
891,122
672,86
562,35
41,516
10,3
1294,25
953,70
195,29
13,115
1038,288
14,0
21,1283
39,2283
17,471
35,802
98,101
26,87
491,303
52,15
48,54
123,18
342,31
85,2084
940,1008
14,400
1,389
63,30
184,116
439,64
54,102
347,1159
147,42
612,37
22,13
26,229
62,15
65,495
657,5
312,3
0,55
509,122
1624,691
12,376
1377,943
105,7
435,69
20,611
257,1
86,519
17,43
714,16
823,1034
55,1629
12,941
175,12
282,190
26,49
25,138
2310,43
237,44
1932,623
429,113
72,14
1142,210
525,1087
1936,1036
2597,3
1066,27
36,59
58,3
1957,971
31,320
529,603
708,607
197,2
48,33
1236,329
1766,196
37,99
60,92
97,1035
857,1918
158,1229
5,611
48,179
682,205
11,27
2617,724
1575,19
36,52
9,379
312,43
39,869
7,527
29,101
45,256
342,233
13,3
626,16
141,389
3,202
496,1036
11,515
226,584
1224,10
1473,448
149,181
78,266
63,54
203,487
1077,7
1038,600
20,85
574,1008
21,422
50,1748
1303,10
68,131
386,4
205,329
111,1009
38,2101
275,238
549,516
878,284
435,2283
879,13
285,48
256,393
13,347
12,275
847,326
94,1234
1624,2693
1294,305
67,1540
0,68
77,1095
2166,145
1,68
33,10
346,12
1797,8
46,369
29,64
96,35
20,219
1204,1540
32,69
380,180
75,61
2713,7
203,98
212,113
158,47
2617,33
256,705
374,65
208,44
0,1071
964,80
42,1412
32,1008
386,229
210,297
12,152
584,36
11,1021
33,446
461,455
98,611
600,1021
225,2613
0,559
439,153
1,533
1836,64
175,721
4,1531
8,95
45,414
823,1087
38,17
793,263
1427,37
509,38
309,525
37,4
7,21
13,43
509,98
12,99
1,58
15,69
1245,1412
1317,284
54,5
37,12
20,1431
1,433
3202,3
1236,292
15,55
2166,1692
850,724
18,18
171,678
389,2211
70,69
1932,153
1932,2377
12,844
24,179
64,122
184,9
80,2035
551,503
656,513
1708,177
73,4
449,34
26,815
222,191
20,2047
14,735
205,32
251,278
2597,266
14,32
70,533
879,7
139,375
26,1159
2157,35
11,178
212,3
14,7
21,421
1939,2
682,132
2157,379
8,19
1482,292
505,320
193,81
282,36
13,16
1317,132
73,144
48,10
37,1283
68,35
350,130
58,1268
878,99
33,138
346,16
781,4
84,584
708,130
203,34
64,326
46,80
1543,553
940,1234
1575,379
0,2454
549,533
2,138
98,46
480,130
1204,407
336,25
1624,810
275,15
197,178
66,70
509,145
47,1248
626,58
54,350
1,54
39,292
4,89
12,1583
879,446
32,814
267,658
1337,102
850,25
158,351
48,6
24,111
682,379
490,479
94,784
0,7
20,565
76,49
35,64
857,263
1,509
37,87
410,266
784,131
1473,1629
127,42
147,527
732,39
796,1572
27,1208
157,2283
30,549
410,2247
528,58
4,278
42,902
1073,92
2713,38
346,29
288,178
912,0
525,47
42,69
2,119
52,1283
195,35
10,46
10,1412
237,148
113,284
77,433
953,12
222,2
1477,93
33,1162
21,1634
72,553
36,113
850,130
1482,87
111,15
1222,1613
3,810
12,69
76,13
14,35
912,375
968,42
745,210
18,2100
1624,3
37,750
1204,13
1084,1113
1477,1540
0,7
52,102
657,32
1892,288
33,12
1930,1583
36,92
8,3
1590,87
73,603
48,844
1059,1946
5,393
4,3
70,47
429,1
26,59
1,37
76,101
65,1572
1590,202
496,125
84,2613
1066,64
7,557
17,1692
41,0
22,275
70,1352
0,131
2713,389
22,7
781,1085
2166,116
404,268
1427,21
60,46
3,4
174,37
102,4
682,4
312,1583
1294,2613
1727,47
1009,789
64,487
251,316
350,61
7,902
1473,3
7,44
120,2283
76,32
0,515
1384,347
29,444
14,383
37,848
461,9
635,1572
2611,28
595,549
1255,2143
237,1248
48,13
383,7
380,789
32,25
392,527
135,13
84,299
140,59
5,1095
74,1
47,81
847,116
336,119
20,2247
574,15
347,431
48,3
74,49
175,43
7,943
481,14
54,673
64,802
1317,19
1936,1540
1313,9
781,171
22,527
26,26
7,275
30,31
22,15
74,2211
111,514
86,260
603,63
490,146
11,303
219,102
15,1229
997,448
979,71
181,9
365,495
195,177
147,15
40,455
309,471
57,83
197,981
9,63
40,37
2617,581
141,565
1216,54
19,146
1592,603
83,305
1038,12
176,52
3,1071
105,444
891,727
1303,31
32,1008
309,15
16,59
75,34
22,288
58,21
347,196
5,7
175,121
145,178
78,4
31,923
935,380
52,1608
141,43
86,75
56,844
1255,152
1006,268
579,26
145,380
7,43
218,1229
73,95
1624,0
40,71
435,64
536,25
147,14
516,61
48,409
2220,13
52,1352
21,369
714,64
251,2346
481,3
138,549
79,15
11,70
10,153
3,509
134,991
2,75
2597,522
205,2035
256,981
134,43
528,56
372,444
58,145
1245,471
54,663
24,152
1957,828
147,111
354,691
33,40
499,131
89,2
1077,1283
221,124
13,1088
3,431
12,30
543,132
45,31
44,116
579,45
218,191
1038,83
153,272
145,407
439,515
86,612
85,7
8,784
796,81
138,109
19,980
574,2084
505,38
257,379
702,16
1836,320
240,27
96,118
58,27
672,1087
347,991
55,18
409,3144
386,5
31,7
84,2693
499,15
177,223
3202,347
7,409
70,446
55,750
212,426
1477,52
29,22
199,351
158,516
158,31
595,266
44,49
35,1208
389,25
525,1088
665,18
22,188
1140,43
96,2
175,2688
14,375
879,55
26,43
1797,40
503,46
36,662
97,2
208,559
158,623
56,3
964,86
145,219
672,802
84,471
42,61
979,64
225,127
74,3144
1939,19
60,2283
31,2688
0,705
32,188
1448,369
68,3
551,268
79,56
0,422
24,61
0,54
1236,444
217,4
574,329
612,1413
60,200
312,23
123,275
240,1161
70,48
365,1035
656,1748
2220,64
76,266
504,3
22,1390
64,75
86,319
237,1400
208,612
205,941
5,49
31,64
282,414
2597,7
45,345
45,600
827,196
19,27
490,414
66,1531
109,13
1448,101
804,260
162,1634
52,142
1876,29
177,1161
34,678
997,200
2597,2
76,565
288,1735
5,433
409,3382
1957,316
181,10
26,750
58,2313
614,1946
2,3
721,49
80,435
267,81
11,435
22,426
13,573
73,557
429,115
9,1159
0,98
878,9
1224,6
120,180
97,557
134,81
5,117
64,87
7,303
192,389
40,1430
15,814
1700,31
12,2101
98,10
1448,53
198,7
13,284
393,2247
39,981
15,288
105,268
503,229
14,7
1337,3
529,48
979,2
1700,42
5,1307
77,190
44,2
159,1071
721,2542
31,56
1624,180
138,38
562,263
275,347
1575,4
1706,16
177,980
11,3156
41,113
2,15
9,678
175,1918
372,40
62,516
123,56
37,25
222,205
17,191
77,520
133,59
30,1891
14,30
217,238
21,12
504,2283
1377,39
79,598
58,48
209,1427
29,47
58,996
76,351
219,10
968,348
474,47
98,15
175,706
47,305
147,848
153,35
10,43
73,0
222,122
36,130
1007,1248
64,148
113,120
135,376
940,2313
804,1317
1930,52
1478,18
31,82
41,7
54,789
1797,79
47,101
612,56
175,383
1303,232
336,8
4,663
75,417
435,5
10,39
120,63
187,61
574,902
1,320
940,326
44,38
2597,56
1294,42
20,316
54,1583
84,22
37,2693
89,27
133,943
2652,21
857,130
135,61
21,30
1708,1352
73,869
1930,171
89,196
127,21
1054,18
2597,10
847,131
1236,36
823,180
192,1213
97,54
347,66
40,3144
0,348
1255,4
2110,923
181,18
52,727
3,326
153,9
42,129
12,52
58,479
243,70
1303,478
1,991
199,1095
7,448
20,35
2611,2084
21,10
286,55
4,3
1305,85
574,196
35,56
109,3382
35,1608
1876,59
793,52
35,113
77,1431
589,573
1742,292
556,3
468,65
286,153
184,63
286,2693
29,29
147,514
54,319
175,16
5,815
12,1634
73,42
435,1608
256,8
48,68
21,196
964,1234
66,37
3,943
57,162
5,305
80,409
77,978
285,1430
657,7
574,2101
505,70
54,0
25,1161
40,3
1142,82
14,0
1044,70
17,2084
19,223
106,15
12,312
205,171
449,848
1727,27
66,417
1038,31
97,15
78,145
20,810
491,68
1482,379
15,1538
63,3144
556,59
58,553
7,42
285,284
145,145
984,196
76,2143
35,75
16,1085
682,113
1,68
1089,1531
8,44
70,122
54,971
225,101
89,45
39,618
73,26
41,4
45,70
1089,15
1592,10
139,495
496,5
52,16
490,5
145,66
267,1307
19,32
0,389
3,320
1224,19
54,25
4,1540
135,34
717,64
157,188
275,278
44,446
3202,130
31,256
83,27
13,53
10,514
1294,735
372,64
1142,93
175,15
130,68
144,3156
256,422
7,43
1939,9
39,52
172,146
1827,446
243,290
29,124
717,79
2310,292
42,611
62,319
549,59
536,435
60,1538
36,299
383,263
11,4
34,727
297,8
578,7
0,818
15,1138
1077,329
682,1071
127,98
226,7
10,138
85,565
210,2346
76,1035
1892,391
1797,1268
2597,68
55,520
600,1009
41,409
174,79
83,43
925,4
665,303
195,59
238,39
175,14
240,4
543,789
217,219
12,1613
77,1687
174,256
210,1088
175,1012
26,21
372,65
288,10
20,43
14,1248
1,10
435,724
41,348
203,1012
2652,233
127,1891
26,191
516,1034
123,89
193,130
64,391
781,15
145,297
20,297
1007,233
1,151
68,2
2617,119
2825,1317
127,678
240,11
1427,2
474,85
29,196
1022,129
45,1021
159,7
925,117
197,33
77,348
1706,943
953,1613
195,386
184,1572
793,12
10,127
1706,268
1836,12
745,440
133,706
285,118
94,828
626,229
1,101
238,814
30,5
656,46
2652,4
1054,980
7,513
847,7
35,180
14,83
12,598
73,15
17,3
612,2
11,1687
225,54
2166,3
55,991
42,422
64,155
1827,478
12,417
127,380
257,721
374,232
97,2101
1384,129
63,4235
31,1687
1797,1629
392,584
2825,83
548,42
198,5
19,326
1,2313
221,1735
7,0
439,662
1932,1157
429,1034
56,586
7,980
11,22
202,113
389,978
237,30
44,1288
964,45
7,47
175,83
548,28
1477,26
657,380
158,446
33,237
29,21
153,1430
106,584
1477,533
1590,1095
58,1735
282,122
77,611
184,347
10,209
66,658
974,238
1044,155
42,36
29,131
226,393
133,177
17,1317
1084,515
4,586
3,71
18,320
600,179
528,42
614,27
176,16
52,36
66,303
556,10
11,86
62,44
1142,120
1708,32
127,329
12,35
172,118
409,237
58,7
75,31
55,9
187,663
984,1085
556,45
14,11
33,573
1216,26
48,66
175,455
38,9
40,101
13,0
65,12
429,721
177,426
85,27
33,8
45,54
1305,146
979,956
1077,2542
804,115
632,1234
1,131
0,232
52,21
1089,662
632,7
1482,48
14,29
7,673
76,1036
225,814
632,981
135,0
2220,122
1222,9
404,113
2611,303
48,2809
1478,205
1706,40
135,440
589,46
113,943
45,58
1932,177
159,1
84,2211
672,131
21,1413
504,784
138,3
3,1413
543,233
50,121
1305,448
21,0
2,19
964,1307
275,520
21,61
578,162
39,2
275,1390
528,181
76,41
63,46
435,30
578,14
73,1946
111,260
12,20
11,117
187,75
48,1430
209,10
111,33
5,132
878,1008
5,32
781,3
15,8
34,2454
11,30
429,19
1876,348
12,75
41,1009
7,978
20,35
7,130
1294,196
17,43
76,0
66,278
20,2688
5,151
10,19
1936,92
319,1208
708,32
140,25
193,262
16,81
968,42
36,522
184,87
52,29
36,513
162,4235
149,58
595,31
11,142
1543,1946
579,3
45,79
297,22
1313,69
275,29
240,1157
98,3
109,64
282,2533
43,2
1,64
374,81
240,46
4,369
1255,61
27,305
240,727
342,144
41,121
26,36
33,391
562,209
102,58
380,43
1294,1034
212,275
198,132
70,869
41,13
365,272
682,260
347,44
1073,379
145,223
529,2346
1,125
41,383
54,2047
5,303
2157,19
2617,1918
1797,68
43,14
603,23
36,25
297,59
38,92
1077,288
60,32
1892,43
16,233
41,1283
20,42
25,727
503,607
52,407
144,12
75,1427
77,71
549,113
626,4
20,4
30,1288
682,971
429,5
2825,472
226,31
42,30
77,148
11,131
953,44
0,607
217,43
1478,495
275,46
1473,1087
1543,21
1204,1159
68,268
45,618
612,20
147,1159
240,818
219,85
1066,351
974,1427
111,735
7,4
30,190
12,83
1727,345
9,519
1827,58
11,1918
1,299
319,383
74,42
21,69
54,391
912,559
1575,0
0,2377
504,2693
827,3
105,64
226,598
21,705
603,721
60,256
3,565
20,1035
1797,1208
67,196
39,440
217,64
319,34
68,407
97,20
984,1692
346,1412
1294,25
66,2688
1836,263
226,2211
134,119
1245,188
147,25
732,10
1624,36
60,256
429,1572
238,26
285,18
15,923
30,191
35,37
212,61
32,2533
15,38
974,35
55,155
626,37
14,43
347,75
