26,1087
135,407
282,46
410,727
96,37
1377,92
14,109
11,130
33,98
41,219
1,1036
48,869
574,1572
275,200
94,589
37,21
9,1352
198,421
20,2100
30,600
781,433
36,7
9,9
86,3
1708,573
1059,179
0,2
212,13
3202,319
20,3
30,42
635,229
21,1413
11,400
1,95
55,13
2,345
3,19
39,978
503,205
52,30
386,238
243,180
347,1088
1245,455
218,18
157,188
97,584
38,814
176,8
76,414
1930,66
600,23
58,15
54,1268
147,981
181,36
804,111
153,132
8,80
525,1412
1427,71
73,789
62,59
37,3
54,3
45,478
31,34
8,1572
392,177
850,81
682,48
41,64
4,256
73,99
149,1634
77,122
13,4235
0,750
708,20
55,101
83,303
1317,223
439,87
1477,1918
549,1317
781,9
383,2283
1700,43
7,46
7,431
1222,299
2713,35
257,12
1089,7
717,426
1543,533
240,56
7,2084
175,611
43,1012
78,118
380,64
256,44
3728,956
1294,407
796,23
1706,611
953,440
171,18
76,380
14,43
139,268
64,0
138,171
7,2693
10,191
52,31
42,55
20,275
174,5
1140,101
109,4
584,1608
175,32
682,448
63,131
